,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,Geoid
1562,5031,15031,Hoffman Ave & 22nd St  , ,37.75401,-122.44089, , ,06075021200
1563,5032,15032,Hoffman Ave & 23rd St  , ,37.75241,-122.44073999999999, , ,06075021200
1564,5033,15033,Hoffman Ave & 24th St  , ,37.75103,-122.44056100000002, , ,06075021200
1565,5034,15034,Holloway Ave & Beverly St  , ,37.72161,-122.471797, , ,06075031301
1566,5036,15036,Holloway Ave & Junipero Serra Blvd, ,37.721592,-122.472954, , ,06075030900
1567,5037,15037,Holloway Ave & Junipero Serra Blvd, ,37.721484999999994,-122.47271299999998, , ,06075030900
1568,5038,15038,Howth St & Geneva Ave   , ,37.72193,-122.45028, , ,06075031201
1569,5039,15039,Howth St & Mt Vernon Ave   , ,37.71978,-122.45164, , ,06075031201
1570,5040,15040,Howth St & Niagra Ave   , ,37.72063,-122.4511, , ,06075031201
1571,5041,15041,Hudson Ave & 3rd St   , ,37.740336,-122.388724, , ,06075061200
1572,5042,15042,Hudson Ave & Ardath Ct  , ,37.73469,-122.38305, , ,06075023102
1573,5043,15043,Hudson Ave & Cashmere St   , ,37.73596,-122.38353000000001, , ,06075023102
1574,5044,15044,Hudson Ave & Ingalls St  , ,37.732496999999995,-122.37991000000001, , ,06075023102
1575,5045,15045,Hudson Ave & Ingalls St  , ,37.73239,-122.37969199999999, , ,06075023102
1576,5046,15046,Hudson Ave & Keith St   , ,37.7377,-122.38412, , ,06075023102
1577,5047,15047,Hudson Ave & Keith St   , ,37.737590000000004,-122.38416000000001, , ,06075023102
1578,5048,15048,Hudson Ave & Mendell St   , ,37.73896,-122.38628, , ,06075023102
1579,5049,15049,Hudson Ave & Mendell St   , ,37.739000000000004,-122.38654, , ,06075061200
1580,5050,15050,Hudson Ave & Whitney Young Cir, ,37.733319,-122.381845, , ,06075023103
1581,5051,15051,Hudson Ave & Whitney Young Cir, ,37.733354999999996,-122.38212, , ,06075023102
1582,5056,15056,Howard St & Main St   , ,37.790394,-122.39354399999999, , ,06075061500
1583,5057,15057,Howard St & Spear St   , ,37.791401,-122.39253400000001, , ,06075061500
1584,5059,15059,Hyde St & Bay St   , ,37.804795,-122.4201, , ,Nan
1585,5060,15060,Hyde St & Bay St   , ,37.804777,-122.42026100000001, , ,06075010200
1586,5061,15061,Hyde St & Broadway  , ,37.796496000000005,-122.418578, , ,06075010900
1587,5062,15062,Hyde St & Broadway  , ,37.796345,-122.41839499999999, , ,06075011000
1588,5063,15063,Hyde St & Beach St  , ,37.806686,-122.42061499999998, , ,06075010200
1589,5064,15064,Hyde St & Beach St  , ,37.806642,-122.42053500000002, , ,06075010200
1590,5065,15065,Hyde St & California St  , ,37.791109999999996,-122.41747, , ,06075011100
1591,5066,15066,Hyde St & Chestnut St  , ,37.80284,-122.4197, , ,06075010200
1592,5067,15067,Hyde St & Chestnut St   , ,37.802912,-122.41988300000001, , ,06075010200
1593,5068,15068,Hyde St & Clay St  , ,37.79287,-122.41783999999998, , ,06075011000
1594,5069,15069,Hyde St & Filbert St   , ,37.800173,-122.41916200000001, , ,06075010200
1595,5070,15070,Hyde St & Filbert St  , ,37.800208000000005,-122.419334, , ,06075010200
1596,5071,15071,Hyde St & Fulton St  , ,37.779364,-122.415135, , ,06075012402
1597,5072,15072,Hyde St & Greenwich St  , ,37.801010999999995,-122.419494, , ,06075010200
1598,5073,15073,Hyde St & Greenwich St  , ,37.800993,-122.419322, , ,06075010200
1599,5074,15074,Hyde St & Green St   , ,37.798308,-122.418784, , ,06075010900
1600,5075,15075,Hyde St & Green St  , ,37.798343,-122.41895600000001, , ,06075010900
1601,5076,15076,Hyde St & Jackson St   , ,37.794542,-122.41818899999998, , ,06075011000
1602,5077,15077,Hyde St & Lombard St   , ,37.801912,-122.41956200000001, , ,06075010200
1603,5078,15078,Hyde St & Lombard St  , ,37.801859,-122.419665, , ,06075010200
1604,5079,15079,Hyde St & Mcallister St  , ,37.780783,-122.415421, , ,06075012402
1605,5080,15080,Hyde St & North Point St  , ,37.805633,-122.420272, , ,06075010200
1606,5081,15081,Hyde St & North Point St   , ,37.805704999999996,-122.420455, , ,06075010200
1607,5082,15082,Hyde St & Pacific Ave  , ,37.7954,-122.4182, , ,06075011000
1608,5083,15083,Hyde St & Pacific Ave  , ,37.795353999999996,-122.418361, , ,06075011000
1609,5084,15084,Hyde St & Pine St  , ,37.79017,-122.4173, , ,06075011100
1610,5085,15085,Hyde St & Sacramento St  , ,37.79183,-122.41763, , ,06075011100
1611,5087,15087,Hyde St & Turk St  , ,37.782647999999995,-122.41579899999999, , ,06075012401
1612,5088,15088,Hyde St & Union St   , ,37.799236,-122.41897900000001, , ,06075010900
1613,5089,15089,Hyde St & Union St   , ,37.799182,-122.41913899999999, , ,06075010900
1614,5090,15090,Hyde St & Vallejo St  , ,37.79744,-122.41863000000001, , ,06075010900
1615,5091,15091,Hyde St & Vallejo St  , ,37.797406,-122.418773, , ,06075010900
1616,5092,15092,Industrial St & Bay Shore Blvd, ,37.738147999999995,-122.406539, , ,06075980900
1617,5093,15093,Industrial St & Bay Shore Blvd, ,37.737943,-122.40678, , ,06075023001
1618,5094,15094,Industrial St & Elmira St  , ,37.73879,-122.40373000000001, , ,06075023001
1619,5095,15095,Industrial St & Palou Ave   , ,37.73955,-122.40101000000001, , ,06075023001
1620,5096,15096,Industrial St & Revere Ave  , ,37.739129999999996,-122.40305, , ,06075980900
1621,5097,15097,Innes Ave & Earl St   , ,37.729878,-122.371871, , ,06075980600
1622,5098,15098,Innes Ave & Earl St   , ,37.729869,-122.372134, , ,06075023103
1623,5099,15099,Innes Ave & Fitch St   , ,37.730940999999994,-122.37376, , ,06075023103
1624,5100,15100,Innes Ave & Fitch St   , ,37.730932,-122.374035, , ,06075023103
1625,5101,15101,Innes Ave & Griffith St   , ,37.732003999999996,-122.37561399999998, , ,06075023103
1626,5102,15102,Innes Ave & Griffith St   , ,37.73199,-122.37588000000001, , ,06075023103
1627,5103,15103,Innes Ave & Hunters Point Blvd , ,37.732915000000006,-122.377229, , ,06075023103
1628,5104,15104,Innes Ave & Hunters Point Blvd , ,37.732709,-122.377172, , ,06075023103
1629,5106,15106,Ingalls St & Beatrice Ln   , ,37.730579999999996,-122.38033999999999, , ,06075023102
1630,5107,15107,Ingalls St & Harbor Rd  , ,37.733470000000004,-122.380023, , ,06075023103
1631,5108,15108,Ingalls St & Harbor Rd  , ,37.7333,-122.37983999999999, , ,06075023103
1632,5110,15110,Ingalls St & Revere Ave   , ,37.72837,-122.3846, , ,06075023200
1633,5111,15111,Ingalls St & Thomas Ave   , ,37.72735,-122.38563, , ,06075023200
1634,5112,15112,Ingalls St & Thomas Ave   , ,37.727109999999996,-122.38571999999999, , ,06075023200
1635,5113,15113,Ingalls St & Van Dyke Ave   , ,37.726040999999995,-122.38668500000001, , ,06075023200
1636,5114,15114,Ingalls St & Van Dyke Ave   , ,37.72611,-122.38677, , ,06075023200
1637,5115,15115,Ingerson Ave & Griffith St   , ,37.717012,-122.38921200000001, , ,06075023400
1638,5116,15116,Ingerson Ave & Hawes St   , ,37.718039000000005,-122.390998, , ,06075023400
1639,5118,15118,Irving St & 2nd Ave  , ,37.764441,-122.458643, , ,06075030101
1640,5119,15119,Irving St & 4th Ave  , ,37.764299,-122.460824, , ,06075030101
1641,5120,15120,Irving St & 4th Ave  , ,37.764226,-122.46106100000002, , ,06075030101
1642,5121,15121,Irving St & 7th Ave  , ,37.764155,-122.46403400000001, , ,06075030101
1643,5122,15122,Irving St & 7th Ave  , ,37.764092,-122.46428200000001, , ,06075030202
1644,5123,15123,Irving St & 9th Ave  , ,37.764106,-122.46616499999999, , ,06075030202
1645,5124,15124,Irving St & Arguello Blvd  , ,37.764365999999995,-122.458024, , ,06075030101
1646,5125,15125,515 John Muir Dr  , ,37.716241,-122.495342, , ,06075060400
1647,5126,15126,515 John Muir Dr  , ,37.71607,-122.49538999999999, , ,06075060400
1648,5129,15129,655 John Muir Ave  , ,37.717007,-122.49776999999999, , ,06075060400
1649,5130,15130,655 John Muir Ave  , ,37.716770000000004,-122.49766000000001, , ,06075060400
1650,5131,15131,John Muir Dr & Skyline Blvd  , ,37.718996000000004,-122.500028, , ,06075060400
1651,5132,15132,John Muir Dr & Skyline Blvd   , ,37.718738,-122.49991299999999, , ,06075060400
1652,5134,15134,Junipero Serra Blvd & Brotherhood Way, ,37.71355,-122.47126000000002, , ,06075031302
1653,5135,15135,JUNIPERO SERRA BLVD/S.F. Golf Club, ,37.710707,-122.471324, , ,06075060400
1654,5136,15136,Junipero Serra Blvd & Font Blvd, ,37.71463,-122.47191000000001, , ,06075033203
1655,5138,15138,Junipero Serra Blvd & Ocean Ave, ,37.731363,-122.471674, , ,06075030900
1656,5139,15139,Junipero Serra Blvd & Ocean Ave, ,37.731238,-122.47185800000001, , ,06075030900
1657,5140,15140,Junipero Serra Blvd & Palmetto Av, ,37.71091,-122.47098999999999, , ,06075031302
1658,5141,15141,Junipero Serra Blvd & Sloat Blvd , ,37.734307,-122.471675, , ,06075030900
1659,5142,15142,Jackson St & Baker St  , ,37.791281,-122.44436200000001, , ,06075013200
1660,5143,15143,Jackson St & Baker St  , ,37.791185999999996,-122.44424599999999, , ,06075013400
1661,5144,15144,Jackson St & Buchanan St  , ,37.792965,-122.431202, , ,06075013200
1662,5145,15145,Jackson St & Divisadero St  , ,37.791724,-122.44088799999999, , ,06075013200
1663,5146,15146,Jackson St & Divisadero St  , ,37.791565000000006,-122.44130700000001, , ,06075013400
1664,5147,15147,Jackson St & Fillmore St  , ,37.792528999999995,-122.434676, , ,06075013200
1665,5148,15148,Jackson St & Franklin St  , ,37.793812,-122.424598, , ,06075013101
1666,5149,15149,Jackson St & Gough St  , ,37.79358,-122.42621000000001, , ,06075013101
1667,5150,15150,Jackson St & Hyde St  , ,37.79464,-122.417994, , ,06075011000
1668,5151,15151,Jackson St & Hyde St  , ,37.794605,-122.41829299999999, , ,06075011000
1669,5152,15152,Jackson St & Jones St   , ,37.795041,-122.414842, , ,06075010800
1670,5153,15153,Jackson St & Larkin St  , ,37.79441,-122.41963, , ,06075011000
1671,5154,15154,Jackson St & Leavenworth St  , ,37.794854,-122.416366, , ,06075010800
1672,5155,15155,Jackson St & Laguna St  , ,37.79315,-122.4295, , ,06075013102
1673,5156,15156,Jackson St & Mason St  , ,37.79545,-122.41171200000001, , ,06075010800
1674,5157,15157,Jackson St & Octavia St  , ,37.79336,-122.42786000000001, , ,06075013102
1675,5158,15158,Jackson St & Polk St  , ,37.79419,-122.42128999999998, , ,06075011000
1676,5159,15159,Jackson St & Presidio Ave  , ,37.790902,-122.44736499999999, , ,06075013300
1677,5160,15160,Jackson St & Scott St  , ,37.791932,-122.43923999999998, , ,06075013200
1678,5161,15161,Jackson St & Scott St  , ,37.791771999999995,-122.43961200000001, , ,06075013400
1679,5162,15162,Jackson St & Steiner St  , ,37.79235,-122.436109, , ,06075013200
1680,5163,15163,Jackson St & Steiner St  , ,37.792201,-122.43632, , ,06075013400
1681,5164,15164,Jackson St & Taylor St   , ,37.795255,-122.413202, , ,06075010800
1682,5165,15165,Jackson St & Van Ness Ave  , ,37.793999,-122.422867, , ,Nan
1683,5166,15166,Jackson St & Van Ness Ave  , ,37.793954,-122.423154, , ,06075013101
1684,5167,15167,Jackson St & Webster St  , ,37.792716,-122.433025, , ,06075013200
1685,5170,15170,Juan Bautista Cir & Font Blvd , ,37.718691,-122.478427, , ,06075033204
1686,5171,15171,Judson Ave & Gennessee St  , ,37.728421000000004,-122.45128500000001, , ,06075031100
1687,5172,15172,Judson Ave & Gennessee St  , ,37.728296,-122.451228, , ,06075031100
1688,5173,15173,Jefferson St & Divisadero St  , ,37.804557,-122.44389199999999, , ,06075012700
1689,5174,15174,Jefferson St & Powell St  , ,37.808594,-122.413357, , ,06075010100
1690,5175,15175,Jefferson St & Taylor St  , ,37.80832,-122.41551399999999, , ,06075010100
1691,5176,15176,Jerrold Ave & Phelps St   , ,37.739846,-122.39141599999999, , ,06075980900
1692,5177,15177,Jerrold Ave & Quint St   , ,37.7409,-122.392973, , ,06075980900
1693,5178,15178,Jerrold Ave & Quint St   , ,37.740694,-122.39291599999999, , ,06075980900
1694,5179,15179,Jerrold Ave & Rankin St  , ,37.742087,-122.394931, , ,06075980900
1695,5180,15180,Jerrold Ave & Rankin St   , ,37.741704,-122.394691, , ,06075980900
1696,5181,15181,Jerrold Ave & Selby St   , ,37.743302,-122.39678700000002, , ,06075980900
1697,5182,15182,Jerrold Ave & Selby St   , ,37.742775,-122.39693600000001, , ,06075980900
1698,5184,15184,Jones St & Beach St  , ,37.807132,-122.417324, , ,06075010100
1699,5185,15185,Jones St & Geary St, ,37.78686,-122.41325, , ,06075012302
1700,5186,15186,Jones St & Post St  , ,37.78781,-122.41344, , ,06075012100
1701,5187,15187,Jones St & Sutter St  , ,37.78869,-122.41361, , ,06075012100
1702,5189,15189,Judah St & 5th Ave  , ,37.762299,-122.462001, , ,06075030102
1703,5190,15190,Judah St & 6th Ave  , ,37.762397,-122.462849, , ,06075030101
1704,5191,15191,Judah St & 7th Ave  , ,37.762334,-122.46435, , ,06075030202
1705,5192,15192,Judah St & 7th Ave  , ,37.762201,-122.46414399999999, , ,06075030202
1706,5193,15193,Judah St & 9th Ave  , ,37.762227,-122.46668799999999, , ,06075030202
1707,5194,15194,Judah St & 9th Ave  , ,37.762139000000005,-122.46631200000002, , ,06075030202
1708,5195,15195,Judah St & 12th Ave  , ,37.762069,-122.469324, , ,06075030202
1709,5196,15196,Judah St & 12th Ave  , ,37.761988,-122.469526, , ,06075030202
1710,5197,15197,Judah St & 15th Ave  , ,37.761848,-122.47277700000001, , ,06075030201
1711,5198,15198,Judah St & 16th Ave   , ,37.76194,-122.47363200000001, , ,06075030201
1712,5199,15199,Judah St & 19th Ave  , ,37.761743,-122.47692099999999, , ,06075030201
1713,5200,15200,Judah St & 19th Ave  , ,37.761655,-122.477194, , ,06075032601
1714,5201,15201,Judah St & 22nd Ave  , ,37.761534000000005,-122.479855, , ,06075032601
1715,5202,15202,Judah St & 23rd Ave  , ,37.761547,-122.48116399999999, , ,06075032601
1716,5203,15203,Judah St & 25th Ave  , ,37.761452,-122.4833, , ,06075032601
1717,5204,15204,Judah St & 25th Ave  , ,37.761373,-122.48356000000001, , ,06075032601
1718,5205,15205,Judah St & 28th Ave  , ,37.761309999999995,-122.48651000000001, , ,06075032602
1719,5206,15206,Judah St & 28th Ave  , ,37.761232,-122.48676299999998, , ,06075032700
1720,5207,15207,Judah St & 31st Ave  , ,37.761171999999995,-122.489719, , ,06075032700
1721,5208,15208,Judah St & 31st Ave  , ,37.761105,-122.4895, , ,06075032700
1722,5209,15209,Judah St & 34th Ave  , ,37.761028,-122.49293, , ,06075032700
1723,5210,15210,Judah St & 34th Ave  , ,37.760954999999996,-122.493199, , ,06075032700
1724,5211,15211,Judah St & 40th Ave  , ,37.760743,-122.49935900000001, , ,06075035100
1725,5212,15212,Judah St & 40th Ave  , ,37.760678999999996,-122.499154, , ,06075035100
1726,5213,15213,Judah St & 43rd Ave  , ,37.760598,-122.502574, , ,06075035100
1727,5214,15214,Judah St & 43rd Ave  , ,37.760518,-122.502839, , ,06075035202
1728,5215,15215,Judah St & 46th Ave  , ,37.760493,-122.50583200000001, , ,06075035202
1729,5216,15216,Judah St & 46th Ave  , ,37.760391999999996,-122.506064, , ,06075035202
1730,5218,15218,Judah St & 48th Ave  , ,37.760269,-122.50813500000001, , ,06075035202
1731,5219,15219,Judah St & Funston Ave  , ,37.762075,-122.470329, , ,06075030202
1732,5220,15220,Judah St & Funston Ave  , ,37.76195,-122.470572, , ,06075030201
1733,5221,15221,Judah/La Playa/Ocean Beach  , ,37.760363,-122.50901100000002, , ,06075035202
1734,5223,15223,Judah/La Playa/Ocean Beach, ,37.760304,-122.50818100000001, , ,06075035202
1735,5224,15224,Judah St & Sunset Blvd  , ,37.760917,-122.495668, , ,06075032700
1736,5225,15225,Judah St & Sunset Blvd  , ,37.760845,-122.495805, , ,06075032700
1737,5226,15226,Kansas St & 17th St  , ,37.76482,-122.403617, , ,06075060700
1738,5227,15227,Kansas St & 23rd St  , ,37.75443,-122.40248500000001, , ,06075061400
1739,5228,15228,Kansas St & 25th St  , ,37.751886999999996,-122.40222299999999, , ,06075061400
1740,5229,15229,Kansas St & 26th St  , ,37.750834000000005,-122.402121, , ,06075061400
1741,5232,15232,Keith St & Oakdale Ave   , ,37.732581,-122.38663400000002, , ,06075023102
1742,5233,15233,Keith St & Oakdale Ave   , ,37.732366999999996,-122.38661100000002, , ,06075023102
1743,5234,15234,King St & 2nd St   , ,37.779720000000005,-122.389872, , ,06075060700
1744,5235,15235,King St & 2nd St   , ,37.7796,-122.38955, , ,06075060700
1745,5236,15236,King St & 2nd St   , ,37.7798,-122.38994, , ,06075060700
1746,5237,15237,King St & 2nd St   , ,37.779621,-122.389824, , ,06075060700
1747,5239,15239,King St & 4th St   , ,37.776269,-122.394173, , ,06075060700
1748,5240,15240,King St & 4th St   , ,37.776269,-122.39408200000001, , ,06075060700
1749,5242,15242,Kiska Rd & Ingalls St   , ,37.73108,-122.37938999999999, , ,06075023103
1750,5243,15243,Laguna Honda Blvd & Clarendon Ave, ,37.750709,-122.460922, , ,06075030400
1751,5244,15244,Laguna Honda Blvd & Dewey Blvd , ,37.747229,-122.459076, , ,06075030500
1752,5245,15245,Laguna Honda Blvd/opp Forest Hill, ,37.748327,-122.458836, , ,06075030500
1753,5247,15247,Laguna Honda Blvd/Forest Hill Sta, ,37.748211,-122.458905, , ,06075030400
1754,5249,15249,Laguna Honda Blvd & Idora Ave  , ,37.743999,-122.45640700000001, , ,06075030600
1755,5250,15250,Laguna Honda Blvd & Idora Ave  , ,37.74415,-122.45663, , ,06075030600
1756,5253,15253,1798 Laguna Honda Blvd, ,37.754652,-122.463798, , ,06075030301
1757,5254,15254,Laguna Honda Blvd & Portola Dr , ,37.743109999999994,-122.45548000000001, , ,06075030600
1758,5255,15255,Laguna Honda Blvd & Ulloa St   , ,37.743473,-122.455776, , ,06075030600
1759,5256,15256,Laguna Honda Blvd & Vasquez Ave, ,37.74602,-122.45816, , ,06075030600
1760,5257,15257,Laguna St & Chestnut St  , ,37.801513,-122.431418, , ,06075012902
1761,5258,15258,Laguna St & Chestnut St  , ,37.80135,-122.43123, , ,06075012902
1762,5260,15260,Laguna St & Hayes St  , ,37.776752,-122.42627, , ,06075016200
1763,5261,15261,Legion Of Honor Dr & Clement St, ,37.781653000000006,-122.494615, , ,06075980200
1764,5263,15263,Lincoln Blvd & Bowley St  , ,37.788393,-122.48245700000001, , ,06075060100
1765,5269,15269,Lincoln Blvd & Pershing Dr   , ,37.792088,-122.48096799999999, , ,06075060100
1766,5272,15272,Lombard St & Divisadero St  , ,37.798882,-122.44273500000001, , ,06075012800
1767,5273,15273,Lombard St & Divisadero St  , ,37.799078,-122.44286100000001, , ,06075012800
1768,5274,15274,Lombard St & Fillmore St  , ,37.799711,-122.43613, , ,06075012800
1769,5275,15275,Lombard St & Fillmore St  , ,37.799881,-122.43595800000001, , ,06075012902
1770,5276,15276,Lombard St & Grant Ave  , ,37.8035,-122.40807, , ,06075010400
1771,5277,15277,Lombard St & Grant Ave  , ,37.803381,-122.40803899999999, , ,06075010400
1772,5278,15278,Lombard St & Kearny St  , ,37.8037,-122.40651000000001, , ,06075010400
1773,5279,15279,Lombard St & Kearny St  , ,37.803559,-122.406525, , ,06075010400
1774,5280,15280,Lombard St & Laguna St  , ,37.80057,-122.43101000000001, , ,06075012902
1775,5281,15281,Lombard St & Laguna St  , ,37.80037,-122.43121000000001, , ,06075012902
1776,5282,15282,Lombard St & Lyon St  , ,37.798543,-122.44716000000001, , ,06075012800
1777,5283,15283,Lombard St & Lyon St  , ,37.798418,-122.44713700000001, , ,06075012800
1778,5284,15284,Lombard St & Pierce St  , ,37.799292,-122.439421, , ,06075012800
1779,5285,15285,Lombard St & Pierce St  , ,37.799541999999995,-122.43919199999999, , ,06075012800
1780,5286,15286,Lombard St & Stockton St  , ,37.80328,-122.40963, , ,06075010400
1781,5288,15288,La Salle Ave & Ingalls St  , ,37.73077,-122.3814, , ,06075023102
1782,5289,15289,La Salle Ave & Newcomb Ave   , ,37.73298,-122.38479, , ,06075023102
1783,5290,15290,La Salle Ave & Osceola Dr  , ,37.73137,-122.38172, , ,06075023102
1784,5291,15291,Louisburg St & Geneva Ave   , ,37.72163,-122.44935, , ,06075031202
1785,5292,15292,Louisburg St & Niagra Ave   , ,37.72039,-122.45013, , ,06075031202
1786,5293,15293,LETTERMAN DR/Tides Bldg, ,37.799382,-122.451849, , ,06075060100
1787,5294,15294,LETTERMAN DR & LINCOLN BLVD, ,37.79922,-122.45172, , ,06075060100
1788,5295,15295,Lincoln Way & 3rd Ave  , ,37.76612,-122.46014, , ,06075030101
1789,5296,15296,Lincoln Way & 5th Ave  , ,37.76618,-122.46246000000001, , ,06075980300
1790,5297,15297,Lincoln Way & 5th Ave  , ,37.766047,-122.461887, , ,06075030101
1791,5298,15298,Lincoln Way & 7th Ave  , ,37.766090999999996,-122.464603, , ,06075980300
1792,5299,15299,Lincoln Way & 7th Ave  , ,37.765957,-122.46400700000001, , ,06075030101
1793,5300,15300,Lincoln Way & 9th Ave  , ,37.766001,-122.466746, , ,06075980300
1794,5301,15301,Lincoln Way & 9th Ave  , ,37.765859000000006,-122.46623000000001, , ,06075030202
1795,5302,15302,Lincoln Way & 11th Ave  , ,37.765903,-122.46888899999999, , ,06075980300
1796,5303,15303,Lincoln Way & 11th Ave  , ,37.76575,-122.46871000000002, , ,06075030202
1797,5304,15304,Lincoln Way & 15th Ave  , ,37.765715,-122.473221, , ,06075980300
1798,5305,15305,Lincoln Way & 15th Ave  , ,37.76556,-122.47305, , ,06075030201
1799,5306,15306,Lincoln Way & 17th Ave  , ,37.765615999999994,-122.475421, , ,06075980300
1800,5307,15307,Lincoln Way & 17th Ave  , ,37.76546,-122.47523999999999, , ,06075030201
1801,5309,15309,Lincoln Way & 19th Ave  , ,37.765526,-122.47761000000001, , ,06075980300
1802,5310,15310,Lincoln Way & 21st Ave  , ,37.765428,-122.47969599999999, , ,06075980300
1803,5311,15311,Lincoln Way & 21st Ave  , ,37.765285,-122.47948899999999, , ,06075032601
1804,5312,15312,Lincoln Way & 23rd Ave  , ,37.765329,-122.481839, , ,06075980300
1805,5313,15313,Lincoln Way & 23rd Ave  , ,37.765195,-122.481632, , ,06075032601
1806,5314,15314,Lincoln Way & 25th Ave  , ,37.765221000000004,-122.483993, , ,06075980300
1807,5315,15315,Lincoln Way & 25th Ave  , ,37.765105,-122.48336299999998, , ,06075032601
1808,5316,15316,Lincoln Way & 27th Ave  , ,37.765131,-122.48613600000002, , ,06075980300
1809,5317,15317,Lincoln Way & 27th Ave  , ,37.765015999999996,-122.485506, , ,06075032602
1810,5318,15318,Lincoln Way & 29th Ave  , ,37.765032,-122.488267, , ,06075980300
1811,5319,15319,Lincoln Way & 30th Ave  , ,37.764881,-122.48871399999999, , ,06075032700
1812,5320,15320,Lincoln Way & 31st Ave  , ,37.764943,-122.490422, , ,06075980300
1813,5321,15321,Lincoln Way & 33rd Ave  , ,37.764844000000004,-122.49256499999998, , ,06075980300
1814,5323,15323,Lincoln Way & 35th Ave  , ,37.764753999999996,-122.494708, , ,06075980300
1815,5324,15324,Lincoln Way & 47th Ave  , ,37.764185999999995,-122.507405, , ,06075980300
1816,5325,15325,Lincoln Way & Arguello Blvd  , ,37.765984,-122.45795600000001, , ,06075030101
1817,5326,15326,Lincoln Way & Funston Ave  , ,37.765813,-122.47103200000001, , ,06075980300
1818,5327,15327,Lincoln Way & Funston Ave  , ,37.76565,-122.47086000000002, , ,06075030201
1819,5328,15328,Lincoln Way & Great Hwy  , ,37.764131,-122.510052, , ,06075980300
1820,5329,15329,Lincoln Way & La Playa St  , ,37.763926,-122.50957, , ,06075035202
1821,5330,15330,Lyell St & Alemany Blvd  , ,37.730641,-122.431331, , ,06075025500
1822,5331,15331,Lyon St & Greenwich St  , ,37.797428000000004,-122.44720600000001, , ,06075060100
1823,5334,15334,Main St & Howard St   , ,37.791115999999995,-122.393956, , ,06075061500
1824,5335,15335,Main St & Mission St   , ,37.791990999999996,-122.39503300000001, , ,06075061500
1825,5336,15336,Main St & Market St  , ,37.79253,-122.39567, , ,06075061500
1826,5337,15337,Mansell St & Brussels St  , ,37.721096,-122.403067, , ,06075025900
1827,5338,15338,Mansell St & Brussels St   , ,37.720926,-122.403124, , ,06075025900
1828,5339,15339,Mansell St & Dartmouth St   , ,37.719581,-122.40888600000001, , ,06075980501
1829,5340,15340,Mansell St & Dartmouth St   , ,37.719376000000004,-122.409058, , ,06075980501
1830,5341,15341,Mansell St & Goettingen St   , ,37.720677,-122.404098, , ,06075025900
1831,5342,15342,Mansell St & Goettingen St   , ,37.720766,-122.404338, , ,06075025900
1832,5343,15343,Mansell St & Hamilton St   , ,37.720098,-122.406916, , ,06075025900
1833,5344,15344,Mansell St & Hamilton St   , ,37.719892,-122.40708799999999, , ,06075980501
1834,5345,15345,Mansell St & John F Shelley Dr, ,37.718119,-122.414464, , ,06075980501
1835,5346,15346,Mansell St & John F Shelley Dr, ,37.718039000000005,-122.414258, , ,06075980501
1836,5347,15347,Mansell St & John F Shelley Dr, ,37.718897,-122.41880400000001, , ,06075980501
1837,5348,15348,Mansell St & John F Shelley Dr, ,37.718718,-122.41863300000001, , ,06075980501
1838,5349,15349,Mansell St & San Bruno Ave   , ,37.721443,-122.401154, , ,06075025800
1839,5350,15350,Mansell St & San Bruno Ave   , ,37.721540999999995,-122.401394, , ,06075025800
1840,5351,15351,Mansell St & Somerset St   , ,37.720418,-122.40509399999999, , ,06075025900
1841,5352,15352,Mansell St & Somerset St   , ,37.720525,-122.40511699999999, , ,Nan
1842,5353,15353,Mansell St & University St   , ,37.718957,-122.411257, , ,06075980501
1843,5354,15354,Mansell St & Visitacion Ave   , ,37.71877,-122.41136000000002, , ,06075980501
1844,5355,15355,Mason St & Broadway, ,37.797208000000005,-122.411825, , ,06075010700
1845,5356,15356,Mason St & Broadway  , ,37.797351,-122.41200900000001, , ,06075010800
1846,5357,15357,Mason St & Ellis St  , ,37.785070000000005,-122.40951000000001, , ,06075012501
1847,5358,15358,Mason St & Filbert St   , ,37.800965000000005,-122.41258, , ,06075010700
1848,5359,15359,Mason St & Filbert St   , ,37.800902,-122.412729, , ,06075010300
1849,5360,15360,Mason St & Greenwich St   , ,37.801929,-122.412775, , ,06075010700
1850,5361,15361,Mason St & Greenwich St   , ,37.801829999999995,-122.412924, , ,06075010300
1851,5362,15362,Mason St & Green St   , ,37.7991,-122.412203, , ,06075010700
1852,5363,15363,Mason St & Green St  , ,37.79902,-122.412352, , ,06075010800
1853,5364,15364,Mason St & Jackson St  , ,37.795513,-122.41153999999999, , ,06075011300
1854,5365,15365,Mason St & Jackson St  , ,37.795602,-122.411666, , ,06075010800
1855,5366,15366,Mason St & Pacific Ave  , ,37.7962,-122.41161899999999, , ,06075011300
1856,5367,15367,Mason St & Pacific Ave  , ,37.79612,-122.41176899999999, , ,06075010800
1857,5368,15368,Mason St & Union St   , ,37.800036999999996,-122.412397, , ,06075010700
1858,5369,15369,Mason St & Union St   , ,37.799974,-122.41254599999999, , ,06075010300
1859,5370,15370,Mason St & Vallejo St   , ,37.798199,-122.41202, , ,06075010700
1860,5371,15371,Mason St & Vallejo St  , ,37.798243,-122.41219199999999, , ,06075010800
1861,5372,15372,Mason St & Washington St  , ,37.794503999999996,-122.41105900000001, , ,06075011200
1862,5384,15384,Mcallister St & Baker St  , ,37.777397,-122.441659, , ,06075015802
